Time,Latitude,Longitude,High Vegetation
1084752,41.48,65.79,0.0
1084752,41.48,65.89,0.0
1084752,41.48,65.99,0.0
1084752,41.48,66.09,0.0
1084752,41.48,66.19,0.0
1084752,41.48,66.29,0.0
1084752,41.48,66.39,0.0
1084752,41.48,66.49,0.0
1084752,41.48,66.59,0.0
1084752,41.48,66.69,0.0
1084752,41.48,66.79,0.0
1084752,41.48,66.89,0.0
1084752,41.48,66.99,0.0
1084752,41.48,67.09,0.0
1084752,41.48,67.19,0.0
1084752,41.48,67.29,0.0
1084752,41.48,67.39,0.0
1084752,41.48,67.49,0.0
1084752,41.48,67.59,0.0
1084752,41.48,67.69,0.0034317194259476658
1084752,41.48,67.79,1.538432517121622
1084752,41.48,67.89,1.9154105468273142
1084752,41.48,67.99,2.1808942028431764
1084752,41.48,68.09,1.9423531950863497
1084752,41.48,68.19,0.6243538896016607
1084752,41.48,68.29,1.8896361434792395
1084752,41.48,68.39,2.2713601681357103
1084752,41.48,68.49,2.2412048463715326
1084752,41.48,68.59,2.22499544823195
1084752,41.48,68.69,2.2252144941527554
1084752,41.48,68.79,1.9626514504142951
1084752,41.48,68.89,1.8367730612582593
1084752,41.48,68.99,1.7531705348176208
1084752,41.48,69.09,1.913731194767808
1084752,41.48,69.19,2.09371392636272
1084752,41.48,69.29,2.2083479582507572
1084752,41.48,69.39,2.195935356071798
1084752,41.48,69.49,1.7591577899862951
1084752,41.48,69.59,1.8699950259137097
1084752,41.48,69.69,2.150154758623518
1084752,41.48,69.79,2.419654256520808
1084752,41.48,69.89,2.393076684796448
1084752,41.48,69.99,2.2762521937003592
1084752,41.48,70.09,2.3200613778613923
1084752,41.48,70.19,2.2927536530676815
1084752,41.48,70.29,2.341819939328039
1084752,41.48,70.39,2.3017345358206933
1084752,41.48,70.49,0.6624678798217598
1084752,41.48,70.59,0.736432385746971
1084752,41.48,70.69,1.307339070672171
1084752,41.48,70.79,0.0
1084752,41.48,70.89,0.0
1084752,41.48,70.99,0.9469355156407364
1084752,41.48,71.09,1.9221279550653394
1084752,41.48,71.19,0.3096579167115707
1084752,41.48,71.29,1.2568124782731125
1084752,41.48,71.39,1.8221699998712482
1084752,41.48,71.49,1.8453158521696609
1084752,41.48,71.59,0.8404791981294253
1084752,41.48,71.69,2.141977044246792
1084752,41.48,71.79,2.16578003430762
1084752,41.48,71.89,2.142123074860662
1084752,41.48,71.99,2.3069186226130824
1084752,41.48,72.09,2.164319728168919
1084752,41.48,72.19,1.8432714235754792
1084752,41.48,72.29,1.4432205568783094
1084752,41.48,72.39,2.046400007468804
1084752,41.48,72.49,2.318089964574146
1084752,41.48,72.59,2.2860362448296567
1084752,41.48,72.69,2.2711411222149054
1084752,41.48,72.79,2.5025996451990316
1084752,41.48,72.89,2.6710459582982047
1084752,41.48,72.99,2.202652764309823
1084752,41.48,73.09,2.1034249621850822
1084752,41.38,55.99,0.0
1084752,41.38,56.09,0.0
1084752,41.38,56.19,0.0
1084752,41.38,56.29,0.0
1084752,41.38,56.39,0.0
1084752,41.38,56.49,0.0
1084752,41.38,56.59,0.0
1084752,41.38,56.69,0.0
1084752,41.38,56.79,0.0
1084752,41.38,56.89,0.0
1084752,41.38,56.99,0.0
1084752,41.38,57.09,0.0
1084752,41.38,57.19,0.0
1084752,41.38,57.29,0.0
1084752,41.38,57.39,0.0
1084752,41.38,57.49,0.0
1084752,41.38,57.59,0.0
1084752,41.38,57.69,0.0
1084752,41.38,57.79,0.0
1084752,41.38,57.89,0.0
1084752,41.38,57.99,0.0
1084752,41.38,58.09,0.0
1084752,41.38,58.19,0.0
1084752,41.38,58.29,0.0
1084752,41.38,58.39,0.0
1084752,41.38,58.49,0.0
1084752,41.38,58.59,0.0
1084752,41.38,58.69,0.0
1084752,41.38,58.79,0.0
1084752,41.38,58.89,0.0
1084752,41.38,58.99,0.0
1084752,41.38,59.09,0.0
1084752,41.38,59.19,0.0
1084752,41.38,59.29,0.0
1084752,41.38,59.39,0.0
1084752,41.38,59.49,0.0
1084752,41.38,59.59,0.0
1084752,41.38,59.69,0.0
1084752,41.38,59.79,0.0
1084752,41.38,59.89,0.0
1084752,41.38,59.99,0.0
1084752,41.38,60.09,0.0
1084752,41.38,60.19,0.0
1084752,41.38,60.29,0.0
1084752,41.38,60.39,0.3740574174282898
1084752,41.38,60.49,1.4462871997695819
1084752,41.38,60.59,0.5287038375167379
1084752,41.38,60.69,0.0
1084752,41.38,60.79,0.0
1084752,41.38,60.89,0.0
1084752,41.38,60.99,0.0
1084752,41.38,61.09,0.0
1084752,41.38,61.19,0.0
1084752,41.38,61.29,0.0
1084752,41.38,61.39,0.0
1084752,41.38,61.49,0.0
1084752,41.38,61.59,0.0
1084752,41.38,61.69,0.0
1084752,41.38,61.79,0.0
1084752,41.38,61.89,0.0
1084752,41.38,61.99,0.0
1084752,41.38,62.09,0.0
1084752,41.38,62.19,0.0
1084752,41.38,62.29,0.0
1084752,41.38,62.39,0.0
1084752,41.38,62.49,0.0
1084752,41.38,62.59,0.0
1084752,41.38,62.69,0.0
1084752,41.38,62.79,0.0
1084752,41.38,62.89,0.0
1084752,41.38,62.99,0.0
1084752,41.38,63.09,0.0
1084752,41.38,63.19,0.0
1084752,41.38,63.29,0.0
1084752,41.38,63.39,0.0
1084752,41.38,63.49,0.0
1084752,41.38,63.59,0.0
1084752,41.38,63.69,0.0
1084752,41.38,63.79,0.0
1084752,41.38,63.89,0.0
1084752,41.38,63.99,0.0
1084752,41.38,64.09,0.0
1084752,41.38,64.19,0.0
1084752,41.38,64.29,0.0
1084752,41.38,64.39,0.0
1084752,41.38,64.49,0.0
1084752,41.38,64.59,0.0
1084752,41.38,64.69,0.0
1084752,41.38,64.79,0.0
1084752,41.38,64.89,0.0
1084752,41.38,64.99,0.0
1084752,41.38,65.09,0.0
1084752,41.38,65.19,0.0
1084752,41.38,65.29,0.0
1084752,41.38,65.39,0.0
1084752,41.38,65.49,0.0
1084752,41.38,65.59,0.0
1084752,41.38,65.69,0.0
1084752,41.38,65.79,0.0
1084752,41.38,65.89,0.0
1084752,41.38,65.99,0.0
1084752,41.38,66.09,0.0
1084752,41.38,66.19,0.0
1084752,41.38,66.29,0.0
1084752,41.38,66.39,0.0
1084752,41.38,66.49,0.0
1084752,41.38,66.59,0.0
1084752,41.38,66.69,0.0
1084752,41.38,66.79,0.0
1084752,41.38,66.89,0.0
1084752,41.38,66.99,0.0
1084752,41.38,67.09,0.0
1084752,41.38,67.19,0.0
1084752,41.38,67.29,0.0
1084752,41.38,67.39,0.0
1084752,41.38,67.49,0.0
1084752,41.38,67.59,0.0
1084752,41.38,67.69,0.0
1084752,41.38,67.79,0.04592662806214998
1084752,41.38,67.89,1.6757743094664617
1084752,41.38,67.99,2.1563610597129976
1084752,41.38,68.09,1.899420194608537
1084752,41.38,68.19,2.0562570739050363
1084752,41.38,68.29,2.419289179986133
1084752,41.38,68.39,1.1083723592741443
1084752,41.38,68.49,1.8256747346041309
1084752,41.38,68.59,2.4103082972331213
1084752,41.38,68.69,2.2266748002914563
1084752,41.38,68.79,2.135624712543442
1084752,41.38,68.89,2.2593126424914263
1084752,41.38,68.99,2.3879656133109943
1084752,41.38,69.09,2.4605428284044395
1084752,41.38,69.19,2.3896449653705005
1084752,41.38,69.29,2.361461056893569
1084752,41.38,69.39,2.2791728059777614
1084752,41.38,69.49,2.31699473497012
1084752,41.38,69.59,2.383876756122631
1084752,41.38,69.69,2.4089210064013553
1084752,41.38,69.79,2.2961123571866944
1084752,41.38,69.89,2.1877576416950717
1084752,41.38,69.99,2.3186010717226915
1084752,41.38,70.09,2.2457317954015057
1084752,41.38,70.19,2.013689149961899
1084752,41.38,70.29,2.2141161674986267
1084752,41.38,70.39,1.450668118185685
1084752,41.38,70.49,0.202179384903169
1084752,41.38,70.59,0.0035047347328824863
1084752,41.38,70.69,0.0016793520595062006
1084752,41.38,70.79,0.0
1084752,41.38,70.89,0.0
1084752,41.38,70.99,0.2648995335603819
1084752,41.38,71.09,1.8360429081889087
1084752,41.38,71.19,0.7531528910350989
1084752,41.38,71.29,0.16209398139582332
1084752,41.38,71.39,1.9276041030854685
1084752,41.38,71.49,2.3623372405767897
1084752,41.38,71.59,2.109485232660692
1084752,41.38,71.69,2.203601963299979
1084752,41.38,71.79,2.131608870662014
1084752,41.38,71.89,2.144751625910324
1084752,41.38,71.99,2.2664681425710618
1084752,41.38,72.09,2.1363548656127924
1084752,41.38,72.19,1.2709044325115781
1084752,41.38,72.29,0.6374236295430356
1084752,41.38,72.39,2.143802426920168
1084752,41.38,72.49,2.3266327554855475
1084752,41.38,72.59,2.2994710613057068
1084752,41.38,72.69,2.3952671440045
1084752,41.38,72.79,3.856814542923508
1084752,41.38,72.89,3.86550336444878
1084752,41.38,72.99,3.6051307799183716
1084752,41.38,73.09,3.5412423863501976
1084752,41.28,55.99,0.0
1084752,41.28,56.09,0.0
1084752,41.28,56.19,0.0
1084752,41.28,56.29,0.0
1084752,41.28,56.39,0.0
1084752,41.28,56.49,0.0
1084752,41.28,56.59,0.0
1084752,41.28,56.69,0.0
1084752,41.28,56.79,0.0
1084752,41.28,56.89,0.0
1084752,41.28,56.99,0.0
1084752,41.28,57.09,0.0
1084752,41.28,57.19,0.0
1084752,41.28,57.29,0.0
1084752,41.28,57.39,0.0
1084752,41.28,57.49,0.0
1084752,41.28,57.59,0.0
1084752,41.28,57.69,0.0
1084752,41.28,57.79,0.0
1084752,41.28,57.89,0.0
1084752,41.28,57.99,0.0
1084752,41.28,58.09,0.0
1084752,41.28,58.19,0.0
1084752,41.28,58.29,0.0
1084752,41.28,58.39,0.0
1084752,41.28,58.49,0.0
1084752,41.28,58.59,0.0
1084752,41.28,58.69,0.0
1084752,41.28,58.79,0.0
1084752,41.28,58.89,0.0
1084752,41.28,58.99,0.0
1084752,41.28,59.09,0.0
1084752,41.28,59.19,0.0
1084752,41.28,59.29,0.0
1084752,41.28,59.39,0.0
1084752,41.28,59.49,0.0
1084752,41.28,59.59,0.0
1084752,41.28,59.69,0.0
1084752,41.28,59.79,0.0
1084752,41.28,59.89,0.0
1084752,41.28,59.99,0.0
1084752,41.28,60.09,0.0
1084752,41.28,60.19,0.0
1084752,41.28,60.29,0.0
1084752,41.28,60.39,1.4957185625646146
1084752,41.28,60.49,0.9700813679391491
1084752,41.28,60.59,0.0
1084752,41.28,60.69,0.0
1084752,41.28,60.79,0.0
1084752,41.28,60.89,0.0
1084752,41.28,60.99,0.0
1084752,41.28,61.09,0.0
1084752,41.28,61.19,0.0
1084752,41.28,61.29,0.0
1084752,41.28,61.39,0.0
1084752,41.28,61.49,0.0
1084752,41.28,61.59,0.0
1084752,41.28,61.69,0.0
1084752,41.28,61.79,0.0
1084752,41.28,61.89,0.0
1084752,41.28,61.99,0.0
1084752,41.28,62.09,0.0
1084752,41.28,62.19,0.0
1084752,41.28,62.29,0.0
1084752,41.28,62.39,0.0
1084752,41.28,62.49,0.0
1084752,41.28,62.59,0.0
1084752,41.28,62.69,0.0
1084752,41.28,62.79,0.0
1084752,41.28,62.89,0.0
1084752,41.28,62.99,0.0
1084752,41.28,63.09,0.0
1084752,41.28,63.19,0.0
1084752,41.28,63.29,0.0
1084752,41.28,63.39,0.0
1084752,41.28,63.49,0.0
1084752,41.28,63.59,0.0
1084752,41.28,63.69,0.0
1084752,41.28,63.79,0.0
1084752,41.28,63.89,0.0
1084752,41.28,63.99,0.0
1084752,41.28,64.09,0.0
1084752,41.28,64.19,0.0
1084752,41.28,64.29,0.0
1084752,41.28,64.39,0.0
1084752,41.28,64.49,0.0
1084752,41.28,64.59,0.0
1084752,41.28,64.69,0.0
1084752,41.28,64.79,0.0
1084752,41.28,64.89,0.0
1084752,41.28,64.99,0.0
1084752,41.28,65.09,0.0
1084752,41.28,65.19,0.0
1084752,41.28,65.29,0.0
1084752,41.28,65.39,0.0
1084752,41.28,65.49,0.0
1084752,41.28,65.59,0.0
1084752,41.28,65.69,0.0
1084752,41.28,65.79,0.0
1084752,41.28,65.89,0.0
1084752,41.28,65.99,0.0
1084752,41.28,66.09,0.0
1084752,41.28,66.19,0.0
1084752,41.28,66.29,0.0
1084752,41.28,66.39,0.0
1084752,41.28,66.49,0.0
1084752,41.28,66.59,0.0
1084752,41.28,66.69,0.0
1084752,41.28,66.79,0.0
1084752,41.28,66.89,0.0
1084752,41.28,66.99,0.0
1084752,41.28,67.09,0.0
1084752,41.28,67.19,0.0
1084752,41.28,67.29,0.0
1084752,41.28,67.39,0.0
1084752,41.28,67.49,0.0
1084752,41.28,67.59,0.0
1084752,41.28,67.69,0.0
1084752,41.28,67.79,0.27621690613531547
1084752,41.28,67.89,1.2934661623545105
1084752,41.28,67.99,1.777192570799254
1084752,41.28,68.09,1.83129691323813
1084752,41.28,68.19,1.7320691111133897
1084752,41.28,68.29,2.1790688201698
1084752,41.28,68.39,0.9382466941154648
1084752,41.28,68.49,1.3663354386756958
1084752,41.28,68.59,2.273550627343762
1084752,41.28,68.69,2.3959972970738503
1084752,41.28,68.79,2.4016194757078497
1084752,41.28,68.89,2.275887117165684
1084752,41.28,68.99,2.1767323303478783
1084752,41.28,69.09,2.325829587109262
1084752,41.28,69.19,2.186735427397981
1084752,41.28,69.29,2.225944647222106
1084752,41.28,69.39,2.189071917219903
1084752,41.28,69.49,2.071517273054463
1084752,41.28,69.59,2.2033829173791735
1084752,41.28,69.69,2.3123947706332117
1084752,41.28,69.79,2.2139701368847566
1084752,41.28,69.89,2.2633284843728543
1084752,41.28,69.99,2.2666871884918667
1084752,41.28,70.09,2.265737989501711
1084752,41.28,70.19,2.150154758623518
1084752,41.28,70.29,2.314220153306588
1084752,41.28,70.39,2.0151494561006
1084752,41.28,70.49,0.6519536756231117
1084752,41.28,70.59,0.3602575244175643
1084752,41.28,70.69,0.0016793520595062006
1084752,41.28,70.79,0.0
1084752,41.28,70.89,0.0
1084752,41.28,70.99,0.0
1084752,41.28,71.09,0.0
1084752,41.28,71.19,0.026139479882750116
1084752,41.28,71.29,0.6031794505904946
1084752,41.28,71.39,2.1938179121706813
1084752,41.28,71.49,2.0389524461614283
1084752,41.28,71.59,1.9831687516630458
1084752,41.28,71.69,2.1507388810789987
1084752,41.28,71.79,2.1835957691997736
1084752,41.28,71.89,1.9876957006930192
1084752,41.28,71.99,2.098898013155109
1084752,41.28,72.09,1.375754413270318
1084752,41.28,72.19,0.5213292915162973
1084752,41.28,72.29,1.9717783637811772
1084752,41.28,72.39,2.1651959118521393
1084752,41.28,72.49,2.0667712781036847
1084752,41.28,72.59,2.1127709214727695
1084752,41.28,72.69,2.30385197972181
1084752,41.28,72.79,3.9480106612853927
1084752,41.28,72.89,4.111199872285242
1084752,41.28,72.99,3.940928176512692
1084752,41.28,73.09,4.093968259848569
1084752,41.18,55.99,0.0
1084752,41.18,56.09,0.0
1084752,41.18,56.19,0.0
1084752,41.18,56.29,0.0
1084752,41.18,56.39,0.0
1084752,41.18,56.49,0.0
1084752,41.18,56.59,0.0
1084752,41.18,56.69,0.0
1084752,41.18,56.79,0.0
1084752,41.18,56.89,0.0
1084752,41.18,56.99,0.0
1084752,41.18,57.09,0.0
1084752,41.18,57.19,0.0
1084752,41.18,57.29,0.0
1084752,41.18,57.39,0.0
1084752,41.18,57.49,0.0
1084752,41.18,57.59,0.0
1084752,41.18,57.69,0.0
1084752,41.18,57.79,0.0
1084752,41.18,57.89,0.0
1084752,41.18,57.99,0.0
1084752,41.18,58.09,0.0
1084752,41.18,58.19,0.0
1084752,41.18,58.29,0.0
1084752,41.18,58.39,0.0
1084752,41.18,58.49,0.0
1084752,41.18,58.59,0.0
1084752,41.18,58.69,0.0
1084752,41.18,58.79,0.0
1084752,41.18,58.89,0.0
1084752,41.18,58.99,0.0
1084752,41.18,59.09,0.0
1084752,41.18,59.19,0.0
1084752,41.18,59.29,0.0
1084752,41.18,59.39,0.0
1084752,41.18,59.49,0.0
1084752,41.18,59.59,0.0
1084752,41.18,59.69,0.0
1084752,41.18,59.79,0.0
1084752,41.18,59.89,0.0
1084752,41.18,59.99,0.0
1084752,41.18,60.09,0.0
1084752,41.18,60.19,0.0
1084752,41.18,60.29,0.0
1084752,41.18,60.39,0.0
1084752,41.18,60.49,0.0
1084752,41.18,60.59,0.0
1084752,41.18,60.69,0.0
1084752,41.18,60.79,0.0
1084752,41.18,60.89,0.0
1084752,41.18,60.99,0.0
1084752,41.18,61.09,0.0
1084752,41.18,61.19,0.0
1084752,41.18,61.29,0.0
1084752,41.18,61.39,0.0
1084752,41.18,61.49,0.0
1084752,41.18,61.59,0.0
1084752,41.18,61.69,0.0
1084752,41.18,61.79,0.0
1084752,41.18,61.89,0.0
1084752,41.18,61.99,0.0
1084752,41.18,62.09,0.0
1084752,41.18,62.19,0.0
1084752,41.18,62.29,0.0
1084752,41.18,62.39,0.0
1084752,41.18,62.49,0.0
1084752,41.18,62.59,0.0
1084752,41.18,62.69,0.0
1084752,41.18,62.79,0.0
1084752,41.18,62.89,0.0
1084752,41.18,62.99,0.0
1084752,41.18,63.09,0.0
1084752,41.18,63.19,0.0
1084752,41.18,63.29,0.0
1084752,41.18,63.39,0.0
1084752,41.18,63.49,0.0
1084752,41.18,63.59,0.0
1084752,41.18,63.69,0.0
1084752,41.18,63.79,0.0
1084752,41.18,63.89,0.0
1084752,41.18,63.99,0.0
1084752,41.18,64.09,0.0
1084752,41.18,64.19,0.0
1084752,41.18,64.29,0.0
1084752,41.18,64.39,0.0
1084752,41.18,64.49,0.0
1084752,41.18,64.59,0.0
1084752,41.18,64.69,0.0
1084752,41.18,64.79,0.0
1084752,41.18,64.89,0.0
1084752,41.18,64.99,0.0
1084752,41.18,65.09,0.0
1084752,41.18,65.19,0.0
1084752,41.18,65.29,0.0
1084752,41.18,65.39,0.0
1084752,41.18,65.49,0.0
1084752,41.18,65.59,0.0
1084752,41.18,65.69,0.0
1084752,41.18,65.79,0.0
1084752,41.18,65.89,0.0
1084752,41.18,65.99,0.0
1084752,41.18,66.09,0.0007301530693504255
1084752,41.18,66.19,0.3792415042206789
1084752,41.18,66.29,0.26110273759975877
1084752,41.18,66.39,0.0
1084752,41.18,66.49,0.027745816635321052
1084752,41.18,66.59,0.4169904179061026
1084752,41.18,66.69,0.4091777800640517
1084752,41.18,66.79,0.40611113717277947
1084752,41.18,66.89,0.4106380862027528
1084752,41.18,66.99,0.41640629545062224
1084752,41.18,67.09,0.2259823749639973
1084752,41.18,67.19,0.0
1084752,41.18,67.29,0.0
1084752,41.18,67.39,0.0
1084752,41.18,67.49,0.0
1084752,41.18,67.59,0.0
1084752,41.18,67.69,0.0
1084752,41.18,67.79,0.9971700468120548
1084752,41.18,67.89,0.14661473632559163
1084752,41.18,67.99,0.3012611564140397
1084752,41.18,68.09,0.6764138034463554
1084752,41.18,68.19,0.6795534616445627
1084752,41.18,68.29,1.1229024053542205
1084752,41.18,68.39,1.9133661182331325
1084752,41.18,68.49,1.9292104398380396
1084752,41.18,68.59,1.4279603577288829
1084752,41.18,68.69,2.370149878418841
1084752,41.18,68.79,2.1561420137921927
1084752,41.18,68.89,2.2110495246073545
1084752,41.18,68.99,1.3227453004354677
1084752,41.18,69.09,1.6728536971890593
1084752,41.18,69.19,1.7243294885782736
1084752,41.18,69.29,1.8608681125468276
1084752,41.18,69.39,1.582971854352006
1084752,41.18,69.49,1.2327904422914793
1084752,41.18,69.59,1.8865695005879672
1084752,41.18,69.69,2.1634435444856983
1084752,41.18,69.79,2.164538774089724
1084752,41.18,69.89,2.2951631581965386
1084752,41.18,69.99,1.4271571893525974
1084752,41.18,70.09,2.383438664281021
1084752,41.18,70.19,1.6163398496213264
1084752,41.18,70.29,2.2398905708467014
1084752,41.18,70.39,1.8879567914197333
1084752,41.18,70.49,1.8499888318135045
1084752,41.18,70.59,1.1555402475541903
1084752,41.18,70.69,0.0010952296040258602
1084752,41.18,70.79,0.0
1084752,41.18,70.89,0.0
1084752,41.18,70.99,0.0
1084752,41.18,71.09,0.0
1084752,41.18,71.19,0.18210017549602897
1084752,41.18,71.29,1.1224643135126102
1084752,41.18,71.39,1.1281595074535444
1084752,41.18,71.49,0.2696455285111603
1084752,41.18,71.59,0.39859056055846875
1084752,41.18,71.69,1.2695171416798121
1084752,41.18,71.79,1.4002875564004968
1084752,41.18,71.89,0.25708689571833077
1084752,41.18,71.99,1.2359301004896865
1084752,41.18,72.09,0.6228205681560246
1084752,41.18,72.19,1.908328062054614
1084752,41.18,72.29,2.0431873339636617
1084752,41.18,72.39,1.7388595346583497
1084752,41.18,72.49,1.5574895122316716
1084752,41.18,72.59,1.605241522967198
1084752,41.18,72.69,1.782595703512448
1084752,41.18,72.79,2.812768669059148
1084752,41.18,72.89,2.285525137681111
1084752,41.18,72.99,2.121240697077236
1084752,41.18,73.09,3.3395010932886393
1084752,41.08,55.99,0.0
1084752,41.08,56.09,0.0
1084752,41.08,56.19,0.0
1084752,41.08,56.29,0.0
1084752,41.08,56.39,0.0
1084752,41.08,56.49,0.0
1084752,41.08,56.59,0.0
1084752,41.08,56.69,0.0
1084752,41.08,56.79,0.0
1084752,41.08,56.89,0.0
1084752,41.08,56.99,0.0
1084752,41.08,57.09,0.0
1084752,41.08,57.19,0.0
1084752,41.08,57.29,0.0
1084752,41.08,57.39,0.0
1084752,41.08,57.49,0.0
1084752,41.08,57.59,0.0
1084752,41.08,57.69,0.0
1084752,41.08,57.79,0.0
1084752,41.08,57.89,0.0
1084752,41.08,57.99,0.0
1084752,41.08,58.09,0.0
1084752,41.08,58.19,0.0
1084752,41.08,58.29,0.0
1084752,41.08,58.39,0.0
1084752,41.08,58.49,0.0
1084752,41.08,58.59,0.0
1084752,41.08,58.69,0.0
1084752,41.08,58.79,0.0
1084752,41.08,58.89,0.0
1084752,41.08,58.99,0.0
1084752,41.08,59.09,0.0
1084752,41.08,59.19,0.0
1084752,41.08,59.29,0.0
1084752,41.08,59.39,0.0
1084752,41.08,59.49,0.0
1084752,41.08,59.59,0.0
1084752,41.08,59.69,0.0
1084752,41.08,59.79,0.0
1084752,41.08,59.89,0.0
1084752,41.08,59.99,0.0
1084752,41.08,60.09,0.0
1084752,41.08,60.19,0.0
1084752,41.08,60.29,0.0
1084752,41.08,60.39,0.0
1084752,41.08,60.49,0.0
1084752,41.08,60.59,0.0
1084752,41.08,60.69,0.0
1084752,41.08,60.79,0.0
1084752,41.08,60.89,0.0
1084752,41.08,60.99,0.0
1084752,41.08,61.09,0.0
1084752,41.08,61.19,0.0
1084752,41.08,61.29,0.0
1084752,41.08,61.39,0.0
1084752,41.08,61.49,0.0
1084752,41.08,61.59,0.0
1084752,41.08,61.69,0.0
1084752,41.08,61.79,0.0
1084752,41.08,61.89,0.0
1084752,41.08,61.99,0.0
1084752,41.08,62.09,0.0
1084752,41.08,62.19,0.0
1084752,41.08,62.29,0.0
1084752,41.08,62.39,0.0
1084752,41.08,62.49,0.0
1084752,41.08,62.59,0.0
1084752,41.08,62.69,0.0
1084752,41.08,62.79,0.0
1084752,41.08,62.89,0.0
1084752,41.08,62.99,0.0
1084752,41.08,63.09,0.0
1084752,41.08,63.19,0.0
1084752,41.08,63.29,0.0
1084752,41.08,63.39,0.0
1084752,41.08,63.49,0.0
1084752,41.08,63.59,0.0
1084752,41.08,63.69,0.0
1084752,41.08,63.79,0.0
1084752,41.08,63.89,0.0
1084752,41.08,63.99,0.0
1084752,41.08,64.09,0.0
1084752,41.08,64.19,0.0
1084752,41.08,64.29,0.0
1084752,41.08,64.39,0.0
1084752,41.08,64.49,0.0
1084752,41.08,64.59,0.0
1084752,41.08,64.69,0.0
1084752,41.08,64.79,0.0
1084752,41.08,64.89,0.0
1084752,41.08,64.99,0.0
1084752,41.08,65.09,0.0
1084752,41.08,65.19,0.0
1084752,41.08,65.29,0.0
1084752,41.08,65.39,0.0
1084752,41.08,65.49,0.0
1084752,41.08,65.59,0.0
1084752,41.08,65.69,0.0
1084752,41.08,65.79,0.0
1084752,41.08,65.89,0.0
1084752,41.08,65.99,0.0
1084752,41.08,66.09,0.004745994950778432
1084752,41.08,66.19,1.5169660168827157
1084752,41.08,66.29,0.6906517882986911
1084752,41.08,66.39,0.0
1084752,41.08,66.49,0.1940016705264429
1084752,41.08,66.59,1.6677426257036054
1084752,41.08,66.69,1.613054160809249
1084752,41.08,66.79,1.6717584675850334
1084752,41.08,66.89,1.958343547305127
1084752,41.08,66.99,1.9791529097816178
1084752,41.08,67.09,0.6777280789711864
1084752,41.08,67.19,0.34945125899117624
1084752,41.08,67.29,0.4386029487588792
1084752,41.08,67.39,0.24350604862841063
1084752,41.08,67.49,0.0
1084752,41.08,67.59,0.0
1084752,41.08,67.69,0.0
1084752,41.08,67.79,0.06885343443975733
1084752,41.08,67.89,0.49000572484115823
1084752,41.08,67.99,0.4667868572358107
1084752,41.08,68.09,0.28585492665074286
1084752,41.08,68.19,0.1426719097510989
1084752,41.08,68.29,0.25387422221318845
1084752,41.08,68.39,0.46474242864162907
1084752,41.08,68.49,2.134310437018611
1084752,41.08,68.59,2.697477499408695
1084752,41.08,68.69,2.4568190477507517
1084752,41.08,68.79,2.564662656093829
1084752,41.08,68.89,2.8554826236161555
1084752,41.08,68.99,1.4958645931784846
1084752,41.08,69.09,1.1749623191989151
1084752,41.08,69.19,0.7326355897863481
1084752,41.08,69.29,0.570833669618265
1084752,41.08,69.39,2.8983426087870328
1084752,41.08,69.49,2.779181627869022
1084752,41.08,69.59,1.5798321961537987
1084752,41.08,69.69,1.200955768467795
1084752,41.08,69.79,1.5721655889256176
1084752,41.08,69.89,1.9695148892661904
1084752,41.08,69.99,2.1219708501465866
1084752,41.08,70.09,1.8238493519307544
1084752,41.08,70.19,1.7297326212914679
1084752,41.08,70.29,1.7553609940256722
1084752,41.08,70.39,0.9615385770277476
1084752,41.08,70.49,0.3763208919432768
1084752,41.08,70.59,0.009053898059947052
1084752,41.08,70.69,0.0010952296040258602
1084752,41.08,70.79,0.0
1084752,41.08,70.89,0.0
1084752,41.08,70.99,0.0
1084752,41.08,71.09,0.0
1084752,41.08,71.19,0.0
1084752,41.08,71.29,0.0
1084752,41.08,71.39,0.0174506583574785
1084752,41.08,71.49,0.4234887802233227
1084752,41.08,71.59,0.30447382991918204
1084752,41.08,71.69,1.1572195996136967
1084752,41.08,71.79,1.3483736731696723
1084752,41.08,71.89,0.5852176850844708
1084752,41.08,71.99,1.9465150675816478
1084752,41.08,72.09,1.6810314115657856
1084752,41.08,72.19,1.8634966635964898
1084752,41.08,72.29,1.970464088256346
1084752,41.08,72.39,1.734040524400636
1084752,41.08,72.49,1.6690569012284366
1084752,41.08,72.59,1.9863084098612531
1084752,41.08,72.69,2.183230692665098
1084752,41.08,72.79,2.0366159563395065
1084752,41.08,72.89,1.3338436270895961
1084752,41.08,72.99,1.6708092685948779
1084752,41.08,73.09,1.7176850956471834
1084752,40.98,55.99,0.0
1084752,40.98,56.09,0.0
1084752,40.98,56.19,0.0
1084752,40.98,56.29,0.0
1084752,40.98,56.39,0.0
1084752,40.98,56.49,0.0
1084752,40.98,56.59,0.0
1084752,40.98,56.69,0.0
1084752,40.98,56.79,0.0
1084752,40.98,56.89,0.0
1084752,40.98,56.99,0.0
1084752,40.98,57.09,0.0
1084752,40.98,57.19,0.0
1084752,40.98,57.29,0.0
1084752,40.98,57.39,0.0
1084752,40.98,57.49,0.0
1084752,40.98,57.59,0.0
1084752,40.98,57.69,0.0
1084752,40.98,57.79,0.0
1084752,40.98,57.89,0.0
1084752,40.98,57.99,0.0
1084752,40.98,58.09,0.0
1084752,40.98,58.19,0.0
1084752,40.98,58.29,0.0
1084752,40.98,58.39,0.0
1084752,40.98,58.49,0.0
1084752,40.98,58.59,0.0
1084752,40.98,58.69,0.0
